  No;Problem;                                                                            ;;
 905;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.1.dfg.asc.intohylo;           0.10; Sat  ;
 906;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.2.dfg.asc.intohylo;           1.18; Sat  ;
 907;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.3.dfg.asc.intohylo;           0.04; Sat  ;
 908;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.4.dfg.asc.intohylo;           0.35; Sat  ;
 909;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.5.dfg.asc.intohylo;           5.81; Sat  ;
 910;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.6.dfg.asc.intohylo;           0.46; Sat  ;
 911;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.7.dfg.asc.intohylo;           0.06; Sat  ;
 912;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.8.dfg.asc.intohylo;           0.22; Sat  ;
 913;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.1.dfg.asc.intohylo;           9.28; Sat  ;
 914;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.2.dfg.asc.intohylo;           0.48; Sat  ;
 915;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.3.dfg.asc.intohylo;           0.45; Sat  ;
 916;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.4.dfg.asc.intohylo;          10.93; Sat  ;
 917;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.5.dfg.asc.intohylo;           0.60; Sat  ;
 918;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.6.dfg.asc.intohylo;           0.32; Sat  ;
 919;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.7.dfg.asc.intohylo;           0.43; Sat  ;
 920;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.8.dfg.asc.intohylo;           0.24; Sat  ;
 921;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.1.dfg.asc.intohylo;            0.01; Unsat;
 922;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.2.dfg.asc.intohylo;            0.05; Unsat;
 923;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.3.dfg.asc.intohylo;            0.06; Sat  ;
 924;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.4.dfg.asc.intohylo;            0.02; Unsat;
 925;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.5.dfg.asc.intohylo;            0.04; Unsat;
 926;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.6.dfg.asc.intohylo;            0.03; Unsat;
 927;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.7.dfg.asc.intohylo;            0.04; Unsat;
 928;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.8.dfg.asc.intohylo;            0.02; Unsat;
 929;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.1.dfg.asc.intohylo;            0.13; Unsat;
 930;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.2.dfg.asc.intohylo;            0.62; Sat  ;
 931;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.3.dfg.asc.intohylo;            0.26; Sat  ;
 932;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.4.dfg.asc.intohylo;            0.25; Unsat;
 933;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.5.dfg.asc.intohylo;            0.27; Unsat;
 934;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.6.dfg.asc.intohylo;            0.28; Unsat;
 935;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.7.dfg.asc.intohylo;            0.27; Unsat;
 936;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.8.dfg.asc.intohylo;            0.14; Unsat;
 937;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.1.dfg.asc.intohylo;            0.73; Unsat;
 938;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.2.dfg.asc.intohylo;            0.29; Unsat;
 939;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.3.dfg.asc.intohylo;            0.06; Sat  ;
 940;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.4.dfg.asc.intohylo;            5.23; Unsat;
 941;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.5.dfg.asc.intohylo;            2.85; Unsat;
 942;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.6.dfg.asc.intohylo;            0.37; Unsat;
 943;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.7.dfg.asc.intohylo;            2.02; Unsat;
 944;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.8.dfg.asc.intohylo;            0.34; Sat  ;
 945;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.1.dfg.asc.intohylo;           96.99; Sat  ;
 946;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.2.dfg.asc.intohylo;           15.67; Sat  ;
 947;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.3.dfg.asc.intohylo;           27.41; Unsat;
 948;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.4.dfg.asc.intohylo;          209.23; Sat  ;
 949;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.5.dfg.asc.intohylo;           15.20; Sat  ;
 950;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.6.dfg.asc.intohylo;          173.37; Sat  ;
 951;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.7.dfg.asc.intohylo;          185.59; Sat  ;
 952;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.8.dfg.asc.intohylo;           66.32; Sat  ;
 953;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.1.dfg.asc.intohylo;          13.26; Sat  ;
 954;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.2.dfg.asc.intohylo;         232.36; Sat  ;
 955;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.3.dfg.asc.intohylo;           0.29; Sat  ;
 956;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.4.dfg.asc.intohylo;        TIMEOUT;      ;
 957;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.5.dfg.asc.intohylo;         340.84; Sat  ;
 958;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.6.dfg.asc.intohylo;           0.27; Sat  ;
 959;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.7.dfg.asc.intohylo;           0.69; Sat  ;
 960;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.8.dfg.asc.intohylo;         372.53; Sat  ;
 961;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.1.dfg.asc.intohylo;           0.53; Sat  ;
 962;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.2.dfg.asc.intohylo;           5.89; Sat  ;
 963;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.3.dfg.asc.intohylo;          32.49; Sat  ;
 964;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.4.dfg.asc.intohylo;           0.08; Sat  ;
 965;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.5.dfg.asc.intohylo;          74.94; Sat  ;
 966;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.6.dfg.asc.intohylo;           7.46; Sat  ;
 967;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.7.dfg.asc.intohylo;           1.66; Sat  ;
 968;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.8.dfg.asc.intohylo;          17.95; Sat  ;
 969;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.1.dfg.asc.intohylo;            0.05; Unsat;
 970;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.2.dfg.asc.intohylo;            0.02; Unsat;
 971;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.3.dfg.asc.intohylo;            0.03; Unsat;
 972;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.4.dfg.asc.intohylo;            0.04; Unsat;
 973;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.5.dfg.asc.intohylo;            0.03; Unsat;
 974;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.6.dfg.asc.intohylo;            0.03; Unsat;
 975;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.7.dfg.asc.intohylo;            0.02; Unsat;
 976;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.8.dfg.asc.intohylo;            0.01; Unsat;
 977;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.1.dfg.asc.intohylo;            0.12; Unsat;
 978;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.2.dfg.asc.intohylo;            0.28; Unsat;
 979;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.3.dfg.asc.intohylo;            0.23; Unsat;
 980;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.4.dfg.asc.intohylo;            0.17; Unsat;
 981;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.5.dfg.asc.intohylo;            0.27; Unsat;
 982;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.6.dfg.asc.intohylo;            0.20; Unsat;
 983;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.7.dfg.asc.intohylo;            0.14; Unsat;
 984;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.8.dfg.asc.intohylo;            0.10; Unsat;
 985;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.1.dfg.asc.intohylo;            3.47; Unsat;
 986;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.2.dfg.asc.intohylo;            3.51; Unsat;
 987;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.3.dfg.asc.intohylo;            2.04; Unsat;
 988;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.4.dfg.asc.intohylo;            4.00; Unsat;
 989;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.5.dfg.asc.intohylo;            2.47; Unsat;
 990;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.6.dfg.asc.intohylo;            2.12; Unsat;
 991;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.7.dfg.asc.intohylo;            2.38; Unsat;
 992;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.8.dfg.asc.intohylo;            0.84; Unsat;
 993;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.1.dfg.asc.intohylo;           98.86; Unsat;
 994;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.2.dfg.asc.intohylo;          247.54; Sat  ;
 995;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.3.dfg.asc.intohylo;          153.41; Sat  ;
 996;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.4.dfg.asc.intohylo;          102.13; Sat  ;
 997;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.5.dfg.asc.intohylo;           26.22; Sat  ;
 998;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.6.dfg.asc.intohylo;         TIMEOUT;      ;
 999;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.7.dfg.asc.intohylo;           33.19; Unsat;
1000;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.8.dfg.asc.intohylo;         TIMEOUT;      ;
1001;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.1.dfg.asc.intohylo;         906.75; Sat  ;
1002;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.2.dfg.asc.intohylo;        TIMEOUT;      ;
1003;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.3.dfg.asc.intohylo;        TIMEOUT;      ;
1004;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.4.dfg.asc.intohylo;        TIMEOUT;      ;
1005;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.5.dfg.asc.intohylo;           8.84; Sat  ;
1006;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.6.dfg.asc.intohylo;         658.15; Sat  ;
1007;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.7.dfg.asc.intohylo;         501.97; Sat  ;
1008;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.8.dfg.asc.intohylo;        TIMEOUT;      ;
1009;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.1.dfg.asc.intohylo;         160.66; Sat  ;
1010;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.2.dfg.asc.intohylo;           0.95; Sat  ;
1011;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.3.dfg.asc.intohylo;         548.13; Sat  ;
1012;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.4.dfg.asc.intohylo;         154.20; Sat  ;
1013;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.5.dfg.asc.intohylo;           3.36; Sat  ;
1014;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.6.dfg.asc.intohylo;          38.65; Sat  ;
1015;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.7.dfg.asc.intohylo;           4.39; Sat  ;
1016;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.8.dfg.asc.intohylo;        TIMEOUT;      ;
