  No;Problem;                                                                            ;;
 916;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.4.spartacus;                  0.36; Sat  ;
 917;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.5.spartacus;                  0.08; Sat  ;
 918;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.6.spartacus;                  0.03; Sat  ;
 919;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.7.spartacus;                  0.03; Sat  ;
 920;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.8.spartacus;                  0.19; Sat  ;
 921;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.1.spartacus;                   0.00; Unsat;
 922;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.2.spartacus;                   0.02; Unsat;
 923;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.3.spartacus;                   0.02; Sat  ;
 924;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.4.spartacus;                   0.01; Unsat;
 925;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.5.spartacus;                   0.01; Unsat;
 926;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.6.spartacus;                   0.01; Unsat;
 927;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.7.spartacus;                   0.02; Unsat;
 928;qbfS/C40-V04-D4/p-qbf-cnfSSS-K4-C40-V4-D4.8.spartacus;                   0.01; Unsat;
 929;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.1.spartacus;                   0.01; Unsat;
 930;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.2.spartacus;                   0.11; Sat  ;
 931;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.3.spartacus;                   0.07; Sat  ;
 932;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.4.spartacus;                   0.02; Unsat;
 933;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.5.spartacus;                   0.05; Unsat;
 934;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.6.spartacus;                   0.03; Unsat;
 935;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.7.spartacus;                   0.10; Unsat;
 936;qbfS/C40-V04-D6/p-qbf-cnfSSS-K4-C40-V4-D6.8.spartacus;                   0.04; Unsat;
 937;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.1.spartacus;                   0.14; Unsat;
 938;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.2.spartacus;                   0.04; Unsat;
 939;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.3.spartacus;                   0.10; Sat  ;
 940;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.4.spartacus;                   0.27; Unsat;
 941;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.5.spartacus;                   0.13; Unsat;
 942;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.6.spartacus;                   0.04; Unsat;
 943;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.7.spartacus;                   0.07; Unsat;
 944;qbfS/C40-V08-D4/p-qbf-cnfSSS-K4-C40-V8-D4.8.spartacus;                   0.13; Sat  ;
 945;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.1.spartacus;                   1.11; Sat  ;
 946;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.2.spartacus;                   0.47; Sat  ;
 947;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.3.spartacus;                  14.05; Unsat;
 948;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.4.spartacus;                   0.19; Sat  ;
 949;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.5.spartacus;                   0.23; Sat  ;
 950;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.6.spartacus;                   0.23; Sat  ;
 951;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.7.spartacus;                   6.55; Sat  ;
 952;qbfS/C40-V08-D6/p-qbf-cnfSSS-K4-C40-V8-D6.8.spartacus;                   0.39; Sat  ;
 953;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.1.spartacus;                  0.05; Sat  ;
 954;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.2.spartacus;                  0.12; Sat  ;
 955;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.3.spartacus;                  0.03; Sat  ;
 956;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.4.spartacus;                  0.09; Sat  ;
 957;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.5.spartacus;                  0.12; Sat  ;
 958;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.6.spartacus;                  0.55; Sat  ;
 959;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.7.spartacus;                  0.82; Sat  ;
 960;qbfS/C40-V16-D4/p-qbf-cnfSSS-K4-C40-V16-D4.8.spartacus;                  0.15; Sat  ;
 961;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.1.spartacus;                  1.05; Sat  ;
 962;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.2.spartacus;                  1.34; Sat  ;
 963;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.3.spartacus;                  0.19; Sat  ;
 964;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.4.spartacus;                  0.20; Sat  ;
 965;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.5.spartacus;                  0.67; Sat  ;
 966;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.6.spartacus;                  0.49; Sat  ;
 967;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.7.spartacus;                  0.87; Sat  ;
 968;qbfS/C40-V16-D6/p-qbf-cnfSSS-K4-C40-V16-D6.8.spartacus;                  0.28; Sat  ;
 969;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.1.spartacus;                   0.02; Unsat;
 970;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.2.spartacus;                   0.01; Unsat;
 971;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.3.spartacus;                   0.00; Unsat;
 972;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.4.spartacus;                   0.03; Unsat;
 973;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.5.spartacus;                   0.02; Unsat;
 974;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.6.spartacus;                   0.02; Unsat;
 975;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.7.spartacus;                   0.01; Unsat;
 976;qbfS/C50-V04-D4/p-qbf-cnfSSS-K4-C50-V4-D4.8.spartacus;                   0.02; Unsat;
 977;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.1.spartacus;                   0.03; Unsat;
 978;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.2.spartacus;                   0.06; Unsat;
 979;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.3.spartacus;                   0.05; Unsat;
 980;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.4.spartacus;                   0.08; Unsat;
 981;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.5.spartacus;                   0.03; Unsat;
 982;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.6.spartacus;                   0.03; Unsat;
 983;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.7.spartacus;                   0.08; Unsat;
 984;qbfS/C50-V04-D6/p-qbf-cnfSSS-K4-C50-V4-D6.8.spartacus;                   0.09; Unsat;
 985;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.1.spartacus;                   0.44; Unsat;
 986;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.2.spartacus;                   0.38; Unsat;
 987;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.3.spartacus;                   0.32; Unsat;
 988;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.4.spartacus;                   0.59; Unsat;
 989;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.5.spartacus;                   0.62; Unsat;
 990;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.6.spartacus;                   0.22; Unsat;
 991;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.7.spartacus;                   0.21; Unsat;
 992;qbfS/C50-V08-D4/p-qbf-cnfSSS-K4-C50-V8-D4.8.spartacus;                   0.44; Unsat;
 993;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.1.spartacus;                   0.52; Unsat;
 994;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.2.spartacus;                   2.07; Sat  ;
 995;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.3.spartacus;                   0.15; Sat  ;
 996;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.4.spartacus;                   1.80; Sat  ;
 997;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.5.spartacus;                   3.60; Sat  ;
 998;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.6.spartacus;                  33.94; Sat  ;
 999;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.7.spartacus;                   5.28; Unsat;
1000;qbfS/C50-V08-D6/p-qbf-cnfSSS-K4-C50-V8-D6.8.spartacus;                  27.72; Sat  ;
1001;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.1.spartacus;                 20.94; Sat  ;
1002;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.2.spartacus;                 59.48; Sat  ;
1003;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.3.spartacus;                  2.16; Sat  ;
1004;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.4.spartacus;                  0.14; Sat  ;
1005;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.5.spartacus;                 10.75; Sat  ;
1006;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.6.spartacus;                  4.85; Sat  ;
1007;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.7.spartacus;                  3.45; Sat  ;
1008;qbfS/C50-V16-D4/p-qbf-cnfSSS-K4-C50-V16-D4.8.spartacus;                  2.59; Sat  ;
1009;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.1.spartacus;                  1.04; Sat  ;
1010;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.2.spartacus;                  0.16; Sat  ;
1011;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.3.spartacus;                  7.03; Sat  ;
1012;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.4.spartacus;                  6.50; Sat  ;
1013;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.5.spartacus;                  0.54; Sat  ;
1014;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.6.spartacus;                  3.20; Sat  ;
1015;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.7.spartacus;                  1.28; Sat  ;
1016;qbfS/C50-V16-D6/p-qbf-cnfSSS-K4-C50-V16-D6.8.spartacus;                 66.45; Sat  ;
